text,rate
"I love these strings. I bought a set awhile back for my Ovation, but never used them. Then I came into possession of an old Yamaha acoustic guitar which was pretty beat up and needed new strings. I put these suckers on there and wow was I impressed. Even that old beater guitar sounded great and played easily with these strings. So... I bought another set for the Ovation this time!",4
I bought this pick holder because I hate putting a pick between my strings to hold it and because you can't play with a pick in your strings. I originally thought this thing would be kind of large and go all the way across the headstock. Boy was I wrong. The picture is misleading. This thing is tiny and barely goes across three string. It wedges under neath two strings and you can put two picks (maybe more if they are thin) into the wedges on top. Stays in place well and is very convenient.Only negative is I don't know how long it will hold up. I think maybe a thicker rubber rather than this foam rubber would have held up better. I can see this thing eventually losing tension in the pick holder wedges and dropping picks.,4
I really like these things. I don't stick tape and stuff to guitar body which if they do make a double sided tape similar to post it notes might be a good idea. Bought a few while back and just bought a few more. If you drop a pick there is another right there. Have fun.,5
I love the idea that you don't need a pocket in your strap or elsewhere to store your pick. Further it will not add something else to find/loose in my pants pocket.,4
it's good but think its a bit expensive for just one they should give you two for that price or lower the price,2
"Doe's not stay on to well, moves to much even if you go for the pick lightly could be redeisigned.",3
"After buying this product, I have concluded that $8.00 is a lot of money for foam! Does the job, but I think the velcro job would be preferable to this one.",3
Excellent simple product. Fits all of my guitars and stays out the way while playing. Easily holds 2 picks at at time on each end. Has grooves on ends and one can slide it down so that at least 2 strings fit into the grooves.,5
Since I bought these little gadgets everybody playing guitar around want them.I use to misplace my picks all the time when playing and now I do not have to look around for them any longer as I know where to find them. I like to use different gage picks therefore. I have ordered more for Christmas stocking stuffers whicdh will be enjoyed by my friends.,5
"It's a lot smaller than the picture makes it look, but that's a good thing. It serves it purpose and fits snugly between the strings on the headstock.",5
"I'm using this right now on my acoustic and it does its job in respect to holding your picks. It was smaller then I would have pictured, but it still is a good product. It can hold light to heavy picks and its super easy to put it and take it off. Only problem I had was that it moves a lot when putting my pick back in. Besides that, its highly recommendable to anyone. I will definitely pick up more for my other axes.",4
"Not too much to say, it's made out of foam, made to slip between the strings, made to hold two picks. I have several of these, for acoustics and for electrics. My son lost one before during a performance on stage so it is not that secure that it won't be dislodged, still, it does stay on majority of the time. I do recommend this. My son's guitar teacher calls this a ""fancy little pick holder"" and I've had people ask where to buy one when they see it for the first time. One must also be careful, my son lost one of these so I know it is a possibility of it falling off. He lost it after performing in a play on stage.Please click YES if my review have been helpful to you, it will encourage me to continue writing and updating my reviews, and leave a comment if you have any questions, I will be more than happy to answer if I can be of help.",4
"I use this to hold my picks on my acoustic guitar. Got tired of losing picks in mid jam, digging through pockets, scavenging for another pick. Now it's right there.",4
"I have been using these for months now with 5-string bass. I think these are even more useful for bassists than guitar, as I often find myself playing with fingers, then suddenly a ""pick song"" starts and... where's a pick? I usually have to offset it, and with the tuner placement I can only fit one pick, but I still find them indispensable. And no tape or other sticky stuff!There is also a model made specially for bass. [Updated] I now have the bass model on all of my basses. It is definitely better for thicker strings.The guitar model is now on my Gibson Explorer. I do love it, but the ""spreading strings"" on the headstock makes it less secure than is perfect. So, still highly recommended if your headstock has a ""straight through"" design, not so much if you have a jackson or other radically angled headstock. (They should make a Metal Edition for that. :) )",5
"This thing does just what it was supposed to, i use it on my practice bass since i use any type of picks on that, and it does just what it is supposed to",4
"I was thinking it may affect the ability to tune properly, but it seems to have no affect at all. Super audiophile tone hounds might say it affects the resonance and sustain, but just take it off when recording. Very handy to have two picks with you at all times. It's great not to have to make a trip back to the mike stand to get a pick or having to attach something with sticky tape to the guitar's finish. Me likey!! Price can't be beat either!",5
"I bought one of these to try on my Asher Junior lap steel guitar to hold two finger picks and a thumb pick. Worked, but it was difficult getting all three picks in one Wedgie so I ordered a second one. Between the two of them, between the 2nd/3rd and 4th/5th strings up next to the nut, works pretty good holding these types of picks (which admittedly, the Wedgie was not actually designed for). Liked it so much I ordered two more for my acoustic and electric guitar and one for my bass (the bass version). Only down side I see is -- they DO seem loose like they could fall out AND I doubt the picks will stay in place when I case my guitar (haven't tried it yet). But otherwise, worth the price and a good doo-dad to have around. Especially if you have a lap steel and need a place to stick your finger picks on the guitar itself (real help to me staying organized!).",4
"I've played string instruments for the better part of 55 years... Starting with a cheap Tijuana Wood box as a 5 year old, progressing to Martin 6 and 12 string Acoustic guitars, and a few electric Fender and Gibson units.... All good in their own respect.I decided to treat myself to a Les Paul for my 58th birthday but, not having the financial resources to buy a $3,000.00 git, I shopped and shopped... Finally settling on this Cherry Burst LP-100.It arrived in perfect condition, the slightly smooshed outer packaging notwithstanding. It was even ""sorta"" in tune... but a quick dial-in with the electronic tuner brought that right.Simply put, Nice guitar. After allowing the strings and neck to settle in together, I spent a few hours a week later adjusting string height, intonation, and pick-up distances, and now this LP *ROCKS* !!!If you're going to spend mid-range $$$ on a fine practice / performance guitar, you can't go wrong with this one, kids - Two Thumbs Up ![Suggestion: A Fender Mustang 1 or 2 amp makes this guitar sound even better...]",5
"exactly the same as describe here, love the sound and easy to play. great price for excellent sound, highly recommend to everyone.",5
I bought this as a present for my daughter to learn guitar on. She absolutely loves it. Everyone that has played on it over the past few weeks loves it. You can't beat this for the price!!!,5
"This is a fine guitar, but it isn't amazing. My particular instrument has some issues with the finish in a couple of places around the perimeter of the guitar - they look like black splotches underneath the sunburst paint and clear-coat. There's one near the top strap post and another near the place where the pick-guard mounts to the underside of the body. Neither would be apparent to someone who wasn't appraising the guitar, but they are there and don't look normal to me. Maybe I got the first one off the line after they switched from black-painted models? My guitar also has a weird V shape on the back of the neck where the wood grain doesn't match at all - I'm guessing that it's a joint that has been glued together. I know that the better Les Paul guitars have a one-piece neck, and since I didn't read about this one having something different, I assumed it would be the same. Glue is stronger than wood and Les Paul guitars have a tendency to break in that area, so I guess my guitar should be more durable than some. Still, it was a disappointing and unexpected discovery. I'm not sure that seeing these finish issues before-hand would've dissuaded me from buying the same guitar, but upon reflection it would've been much smarter to visit a music store and examine the guitar before buying.My remaining issues with the instrument have more to do with the general design of all Les Paul guitars versus my particular instrument. The guitar is too small for me to comfortably play it without a strap, even while sitting. The top strap peg is angled up slightly, where guitars with horns have them angled down, which means that investing in the install of a straplock system of some kind is a good idea with a Les Paul - the pegs just don't stay in the strap holes as well as on some other guitars. It's great that this guitar has all the knobs and switches that &#34;real&#34; Les Paul guitars do, but from a practical standpoint it is rather cumbersome to have separate volume and tone knobs for each pickup. The range of adjustment on the saddles is pretty small, and I found it impossible to setup the guitar for coated .09 strings without additional hardware.The guitar sounds decent, it looks pretty great (although not quite as pretty as the pictured one), and due to its shorter scale length it is a tad easier to play than some other guitars. Note: the shorter scale length is characteristic of Les Paul guitars, it doesn't indicate that this is less than a &#34;full-sized&#34; guitar. Though this is a fine guitar for the price, I'm not sure that I would make the same choice if I were in the same position again.",3
"I have been playing guitar for over 30 years. I've owned and played a variety of guitars in my lifetime. My wife bought this guitar for me as a gift. I cannot begin to tell you how much I love this guitar. It is a solid, well built guitar. The finish is beautiful. The pictures do it no justice. It sounds incredible. It has great tone and sustain, wonderful harmonics. The clean tones are nice and warm. The neck is fast. No fret noise or hums. The pickups are really nice. Its very versatile and you can play just about anything with it. From blues to hard rock & metal. I would perform live with this guitar in a heartbeat. You cannot find a better guitar for this price. I would have expected it to cost much more. I am extremely impressed with this great guitar. You can bet, when I add the next guitar to my collection, it will be another epiphone. Well done Epiphone!!",5
"I had been learning on a Squier for about six months and really wanted a better guitar. After doing research, reading reviews, and checking it out in a guitar store, I chose this one.It's much easier to play than the Squier, and it has a better sound. Like the Squier (but not as bad), it gets a little buzzy on the top strings. I suspect it might need to be adjusted, but I don't have a clue as to how to go about it.It's also a good choice for women. I'm a small woman, and I really like that the neck is smaller. It's also fairly lightweight.Overall, I'm happy with my choice. A guitar tech told me it's the best guitar out there under $500. Maybe. I expect to be happy with it for a few years before I upgrade again.",4
"I bought it 3 years ago here at amazon and I couldn't be happier. This was my first electric and after over a year of owning it, I got a way more expensive Fender Strat and I still prefer how this Epiphone feels; it is really lightweight, a lot more that even other Les Pauls and the distance between frets is smaller than the one in other guitars I have tried, this makes it VERY easy to play, it stays in tune and it looks really REALLY lovely.I like it so much, that I decided to add a pair of Slash's Alnico IIs on it, that cost more than the guitar itself, this only made it sound incredibly awesome and improve the sustain, good ol' crunchy-bluessy rock.Call me cheap if you want and I wouldn't care, this is one of those items that makes you wonder, how come there's others way more overpriced and just don't find a way to justify that a ""real"" Gibson Les Paul will sound $800 - $1000 better.It wasn't until recently (after 3 years - I estimate somewhere around 1000 hours of heavy use) that it started fretting and that's why I gave it only 4 stars; but what would you expect from a $200 guitar...? I'm sure this can be easily fixed by any guitar tech and it will continue been the sweet-tone machine it has always been. If you're learning, looking for a first electric or just want a ""practice"" axe that will not dissapoint you, just go ahead and buy it, don't give it a 2nd thought and do it.",4
"I have been playing guitar since I was 6 years old (over 3 decades) and I must say this was a very pleasant surprise. I haven't had an electric in years, and didn't have the budget to get a Gibson, so picked up this Epi Les Paul 100 instead, along with a Fender Mustang I Amp. Great combination. This guitar has a very sloid feel, and came set-up perfectly right out of the box. All it needed was tuning. Unlike others, I didn't feel that the strings I got needed to be changed right away, but probably within the first two weeks you will want to change them. Replaced mine with Ernie Ball ""Not Even Slinky's"" and couldn't be happier with the way this thing plays and sounds. Great sustain, beautiful harmonics, the clean tones are warm, can get nice blues tones out of it, and superb thrash metal too. Very versatile. It does not quiet do country or jazz, but it wasn't really meant to.The action is extremely easy, fret board has a great feel to it, good width on the neck, not too slinder but not too thick. It just feels good in your hands.The finish on this product is very nice. One thing though, the pick guard is kind of a tan / cream off white color, not bright white as pictured, but it still looks great.Also, not mentioned in the description, but this does come with a 12 foot cord, but it's not the best quality. Would recommend picking up a new one when you order.Overall, this is well worth the $500 that they list as the MSRP. At less than half that its a steal.If you are considering this instrument, don't hesitate.",5
"Well, the Epiphone Les Paul came in earlier this morning!Am I impressed? U bet cha!This thing is simply beautiful! It arrived well padded in a double box. Initially, I spent a few minutes going over the whole guitar with a magnifier to see if I could spot any flaws. NONE! Not a finger print on it anywhere! This guitar is extremely well made and put together right. It was in tune out the box and the action is smooth as butter. The neck is slim (which is good for my thick hands) and the jumbo frets have no burrs or other abnormalities. I put a quarter under the 10th. fret and it's right on the &#34;money&#34;!It's considerably heaver than than I thought. I would imagine it weighs about 10-14lbs. I have a strap ordered and on the way.The maple top is a work of art with a superior finish. All the metal hardware appears top quality as are the Duncan pickups. This Epiphone is a lot easier to play than any thing I ever had. Your hand floats over the frets!I don't think you could get a better piece for the price point.",5
"This is one awesome guitar! I also purchased the Fender Mustang I Amp, Epiphone custom case (fits like a glove) and Planet Waves Planet Lock Leather Guitar Strap (comfortable and very secure) which made for an UNBELIEVEABLE combination along with Rocksmith 2014. I cannot imagine anyone being disappointed with this combination. The only problem in my household is....who gets to play next.",5
"Waited two months before reviewing my les paul 100 to make sure there were no issues. I am very happy with the guitar. It came well padded and was in excellent shape. It was set up well and has played well out of the box. Just did my first string change making sure I used the same gauge of string and didn't have to make any adjustments to the guitar. Played as well after the change as it did before. Was a little nervous about an online purchase and not being able to play the guitar before buying but when you live out in the sticks and it's a major trip to get to a real guitar store you sometimes take your chances. Anyway it all worked out as the guitar is very easy to play, free prime two day shipping, no sales tax, and saved about $80 in gas it would have taken to make a trip to buy one in a store. The savings in gas and tax paid for about half of my new Mustang 2 v2 amplifier.The only thing is on the epiphone site it states all their electric guitars include a cable in the box. This one did not and from reading their forum it seems it is almost a normal thing for cords to somehow disappear before reaching the customer. It is not a big deal to me but I thought I'd mention it for those thinking of buying a epiphone. When I ordered this one I wasn't really sure if a cable would be included or not so I ordered one at the same time, I'm glad I did.",5
"First off, the shipping was fantastic. It shipped the very next day and came VERY well protected in perfect condition. It is an extremely well made and solid product. I think a few people have given this Les Paul a rep of just being a ""Starter Guitar"". Trust me when I say, I have no problem leaving my Les Paul Standard at home and taking this one to a gig. It plays well and the sound?? INCREDIBLE. It even has a great acoustic sound to it when not plugged into an amp. I can't say enough good things about this guitar it's that good. If you're thinking aout buying this guitar, don't. Just buy it!! BUY IT!!",5
"It'd been about 6 years since I've had an electric guitar. I traded my old one off to pay a debt and just never returned. I decided recently after moving back to my home town that I was going to get back into playing electric guitar, only this time I wanted it to be more than a &#34;hobby&#34;. I fully intend on doing local gigs for fun and some side cash and this guitar will EASILY deliver.It came in perfect condition. The action is set perfectly and I don't have any issues with buzzing strings. It comes with clear (black) control knobs, which I'll likely replace with something a bit prettier. But overall this is a great guitar. It even sounds amazing, it really does have that ballsy sound of a LP..... because well 0_o it IS a LP. Its no Gibson, but it IS a LP!Very happy with this purchase!!!!",5
"Purchased primarily for Rocksmith and it works very well for that. Still learning how to play, but like the feel of this guitar. Looks great and plays great. Was packaged very well. Only needed minor setup adjustments. I would recommend getting strap locks.",4
"I am editing my previous review on this little guitar after taking the time to properly set it up, dial it in and play it for a while. I edited yet again as someone didn't appreciate my ""gloating"" over other guitars I own. Sorry to offend YOU.I made a knee jerk review (again) right after I got this. But in all fairness I received my Gibson Les Paul on the same day, buying IT from my local music store and professionally set up, ready to go. I was comparing apples and oranges, so to speak. But now, even after comparing them to each other, they really aren't that far apart.The Gibson is the best guitar I've ever owned and made my previous comparison based on it. But this little baby is now my second favorite.My other review was NOT FAIR!!!!!! I paid a lot more for the Gibson and 149 bucks for this Epiphone. Dollar for dollar this little Ephiphone is a steal!!!! WOW!!!I must honestly admit, the edge goes to my Gibson, but not by as much as you'd think. This little Epiphone is an outstanding guitar, regardless of price. If I were to play them each blindfolded I would never guess one was $149 guitar, ever! The tone of the Epiphone is much like the Gibson Les Paul. It's easy to play, comfortable and has a sweet sound. I can either rock out with it or mellow out and play the blues or classic rock.To be honest, I will probably play this Epiphone a LOT more than the Gibson. After all, if I ding this one up I haven't broke the bank. I think I'll tend to use this one a lot more than the other.I am very happy with this Epiphone Les Paul and will proudly play and OWN it. I am amazed they can make this thing for the money they charge. I may purchase another one and put it away as I'm sure the price won't stay this low. PLUS, I'll get another one in a different color!! You can never have too many guitars.. I am going to an a pickguard to this one. The finish on it is outstanding and I'd like to keep it that way.If I were thinking of learning to play the guitar, this one is a no-brainer....BUY IT!!!If you're an established player looking for a really nice practice guitar, I'd buy this one is a heartbeat. I was shocked at how sweet it sounds, how good it looks, how comfortable and light it is and how well it plays. Sure it was way out of tune and required a few height adjustments but now it is FANTASTIC.New rule for me, no writing reviews until I own the product for at least one week!!!!!",5
"this is a beautiful guitar...the finish is amazing...and the tone is very clear...if you can't afford several hundreds or thousand for a les paul...this is a fun and very good guitar for the money...has 6 strings,,,from e to e...and if you know the g chord you will have lot's of fun...the volume control goes to 11 ,if you want to kick it up a notch...(only kidding)",5
"Epiphone LP Special II Les Paul Electric Guitar, EbonyHello again. I have written a review on this guitar just after I purchased it and now it's been over a year and I still stand by my positive review. I own about 8 guitars now and this guitar is one of two of my favorites. My other favorite is a Dean electric 12 string. When I hold and play this Epiphone Les Paul special 2 guitar it feels and sounds like something I could take on stage but it doesn't have the cost associated with a Gibson. What's also amazing is that it's still around a $150. It's well worth the noney. It stays in tune and it high quality. Well worth the money. I just purchased an electric/acoustic Epiphone ukelele today for my Chiropractor. I will review that later. If you are looking for a Les Paul guitar this is not one. Not his typical style although Amazon does sell one for about $250 so don't let the name fool you. It's still a very nice guitar though. Very solid construction and a beautiful polished ebony finish and tuners. I highly recommend this guitar. Buy it! Thank you.",5
"I've been playing for over 40 years. I currently own 60 or so guitars. My problem with LP's is they feel like a boat anchor around your neck, I've bought and sold quite a few. Another problem with real LP's, you only get one chance to drop one, just see how many used ones have head-stock repairs. They ARE beautiful guitars but not comfy for me to play. I deal in used guitars, picked up an Epi Special ll along with several other guitars at a resale shop for very cheap. I didn't mess with it until I was ready to set it up for resale. I fully expect to do a fret level on most guitars, even a lot of higher end guitars need it. I found on the Special ll the frets were actually very well done (Chinese version from 2011) and only needed a slight leveling (would have played fine without it but I am very picky). It didn't take much to get it set up, small truss rod adjustment, new set of 10's for strings. little bit of adjustment to the bridge, cut the nut a bit....note it played well the way I got it, just like my stuff perfect. Got it set-up and plugged it in to check the electronics and that's when I started to really become impressed with this guitar. Cheap pickups are supposed to sound muddy with no character, these sounded pretty good, actually very good, nice and bright with a nice tight bottom end. I check sound also by cranking up a backing track to stage level and playing a few tracks. It cut through really well. I noticed while doing this test that the volume had a very nice sweep to it and didn't lose any highs when turned down. The tone knob was also very usable with a good sweep, very nice. I popped off the back cover to check what was in there, full sized pots, maybe not the best quality but much better than expected. I normally upgrade electronics on my personal guitars to get the controls to operate the way I like but no need to fix what's not broken. Yup, I said ""on my personal guitars"" because I am keeping this one for myself. The neck is very fast and comfy, it's NOT a boat anchor so my shoulder will thank me. The tuners are the lower end trapezoid type but turn smoothly with no backlash and keep the guitar in tune fine, once again if it ain't broke don't fix it. Please note that most tuning problems are from a binding improperly cut nut. I've set-up hundreds of guitars and almost all of them need nut work, doesn't matter what price point you are at. This also has a bolt on neck. A lot of players say you have to have a set (glued) neck. I feel glue actually deadens the sound a bit, I prefer a good solid bolt on to transfer sound, IMO. I have found that the quality level of the low end foreign guitars has become very good. I know that corners have to be cut to get to the price point of these budget guitars but all in all the Special ll is good to go right out of the box with just a little tweaking. My advice is to go try one, my taste may not be the same as yours. There are a lot of good value well made guitars now-a-days, I just found at this price vs quality ratio the Epiphone Special ll really is special. Get one, get it set up for a few bucks if you can't do it yourself, and you will have a good instrument. Oh did I mention this is a very good looking guitar?",5
